"customer_id","customer_name","order_count","total_revenue","avg_order_value","cancelled_orders","cancellation_rate"
504,"Customer 00504",9,9355.23,1039.47,0,0.00
505,"Customer 00505",10,9198.48,919.85,0,0.00
506,"Customer 00506",12,17929.19,1494.10,0,0.00
507,"Customer 00507",11,5332.55,484.78,1,9.09
508,"Customer 00508",13,12202.79,938.68,0,0.00
509,"Customer 00509",12,12160.69,1013.39,1,8.33
510,"Customer 00510",17,20153.44,1185.50,0,0.00
511,"Customer 00511",9,12135.94,1348.44,0,0.00
512,"Customer 00512",11,18280.87,1661.90,0,0.00
513,"Customer 00513",6,9735.91,1622.65,0,0.00
514,"Customer 00514",10,8271.31,827.13,1,10.00
515,"Customer 00515",13,19558.78,1504.52,2,15.38
516,"Customer 00516",12,27526.80,2293.90,0,0.00
517,"Customer 00517",11,14474.52,1315.87,1,9.09
518,"Customer 00518",11,15040.41,1367.31,1,9.09
519,"Customer 00519",14,12035.38,859.67,0,0.00
520,"Customer 00520",11,12590.50,1144.59,0,0.00
521,"Customer 00521",7,3706.15,529.45,0,0.00
522,"Customer 00522",9,8331.84,925.76,0,0.00
523,"Customer 00523",13,12393.63,953.36,0,0.00
524,"Customer 00524",10,10733.34,1073.33,0,0.00
525,"Customer 00525",10,10937.23,1093.72,1,10.00
526,"Customer 00526",15,15754.14,1050.28,0,0.00
527,"Customer 00527",9,8662.81,962.53,2,22.22
528,"Customer 00528",6,7711.03,1285.17,0,0.00
529,"Customer 00529",9,8180.66,908.96,0,0.00
530,"Customer 00530",5,3065.77,613.15,0,0.00
531,"Customer 00531",11,10396.35,945.12,0,0.00
532,"Customer 00532",9,6618.24,735.36,2,22.22
533,"Customer 00533",8,6763.89,845.49,0,0.00
534,"Customer 00534",15,11086.97,739.13,0,0.00
535,"Customer 00535",10,13739.07,1373.91,2,20.00
536,"Customer 00536",4,4898.22,1224.56,1,25.00
537,"Customer 00537",8,6924.42,865.55,0,0.00
538,"Customer 00538",13,21880.53,1683.12,2,15.38
539,"Customer 00539",7,9926.54,1418.08,1,14.29
540,"Customer 00540",6,9510.34,1585.06,0,0.00
541,"Customer 00541",7,7911.51,1130.22,0,0.00
542,"Customer 00542",7,4458.15,636.88,1,14.29
543,"Customer 00543",12,21222.18,1768.52,0,0.00
544,"Customer 00544",13,9843.98,757.23,2,15.38
545,"Customer 00545",12,10118.22,843.19,1,8.33
546,"Customer 00546",12,13471.58,1122.63,0,0.00
547,"Customer 00547",5,5082.46,1016.49,0,0.00
548,"Customer 00548",7,9838.21,1405.46,1,14.29
549,"Customer 00549",8,8066.24,1008.28,1,12.50
550,"Customer 00550",11,15377.30,1397.94,0,0.00
551,"Customer 00551",8,9356.25,1169.53,0,0.00
552,"Customer 00552",9,4541.56,504.62,0,0.00
553,"Customer 00553",11,12720.47,1156.41,1,9.09
554,"Customer 00554",13,9875.89,759.68,2,15.38
555,"Customer 00555",15,15947.57,1063.17,2,13.33
556,"Customer 00556",16,21501.67,1343.85,0,0.00
557,"Customer 00557",11,13497.16,1227.01,1,9.09
558,"Customer 00558",7,9914.39,1416.34,0,0.00
559,"Customer 00559",11,13573.64,1233.97,1,9.09
560,"Customer 00560",14,14917.03,1065.50,1,7.14
561,"Customer 00561",10,7806.54,780.65,1,10.00
562,"Customer 00562",9,4984.80,553.87,1,11.11
563,"Customer 00563",14,12686.37,906.17,0,0.00
564,"Customer 00564",11,12439.97,1130.91,2,18.18
565,"Customer 00565",12,14824.62,1235.39,1,8.33
566,"Customer 00566",9,9608.15,1067.57,0,0.00
567,"Customer 00567",9,10691.23,1187.91,0,0.00
568,"Customer 00568",14,15923.16,1137.37,0,0.00
569,"Customer 00569",9,16170.68,1796.74,0,0.00
570,"Customer 00570",9,13474.77,1497.20,0,0.00
571,"Customer 00571",10,11824.36,1182.44,2,20.00
572,"Customer 00572",7,6507.36,929.62,0,0.00
573,"Customer 00573",12,7710.61,642.55,1,8.33
574,"Customer 00574",4,1943.41,485.85,0,0.00
575,"Customer 00575",12,9882.31,823.53,0,0.00
576,"Customer 00576",7,9903.93,1414.85,0,0.00
577,"Customer 00577",10,8369.36,836.94,1,10.00
578,"Customer 00578",8,7401.38,925.17,1,12.50
579,"Customer 00579",17,18914.89,1112.64,0,0.00
580,"Customer 00580",7,7947.35,1135.34,0,0.00
581,"Customer 00581",7,7096.17,1013.74,0,0.00
582,"Customer 00582",11,12610.32,1146.39,2,18.18
583,"Customer 00583",10,10920.75,1092.08,2,20.00
584,"Customer 00584",11,15242.29,1385.66,1,9.09
585,"Customer 00585",8,27692.63,3461.58,1,12.50
586,"Customer 00586",9,15096.57,1677.40,0,0.00
587,"Customer 00587",6,5459.57,909.93,1,16.67
588,"Customer 00588",6,9676.17,1612.70,0,0.00
589,"Customer 00589",8,6024.54,753.07,2,25.00
590,"Customer 00590",14,21050.42,1503.60,0,0.00
591,"Customer 00591",10,11478.33,1147.83,0,0.00
592,"Customer 00592",17,14582.08,857.77,0,0.00
593,"Customer 00593",10,11971.35,1197.14,1,10.00
594,"Customer 00594",11,11698.41,1063.49,0,0.00
595,"Customer 00595",8,6666.22,833.28,0,0.00
596,"Customer 00596",4,2661.18,665.30,0,0.00
597,"Customer 00597",13,16991.10,1307.01,1,7.69
598,"Customer 00598",10,7907.08,790.71,0,0.00
599,"Customer 00599",13,19891.07,1530.08,1,7.69
600,"Customer 00600",11,15651.15,1422.83,0,0.00
601,"Customer 00601",10,7042.69,704.27,0,0.00
602,"Customer 00602",7,5852.86,836.12,0,0.00
603,"Customer 00603",10,6737.28,673.73,0,0.00
604,"Customer 00604",14,15338.09,1095.58,1,7.14
605,"Customer 00605",5,10487.38,2097.48,0,0.00
606,"Customer 00606",7,6347.83,906.83,0,0.00
607,"Customer 00607",5,2518.72,503.74,0,0.00
608,"Customer 00608",6,4430.34,738.39,0,0.00
609,"Customer 00609",15,12333.34,822.22,0,0.00
610,"Customer 00610",12,12641.67,1053.47,1,8.33
611,"Customer 00611",12,13487.11,1123.93,1,8.33
612,"Customer 00612",7,5044.68,720.67,0,0.00
613,"Customer 00613",6,6456.17,1076.03,0,0.00
614,"Customer 00614",9,5449.20,605.47,2,22.22
615,"Customer 00615",15,18690.85,1246.06,3,20.00
616,"Customer 00616",12,15270.75,1272.56,0,0.00
617,"Customer 00617",9,7049.91,783.32,0,0.00
618,"Customer 00618",10,16935.98,1693.60,0,0.00
619,"Customer 00619",10,9956.92,995.69,0,0.00
620,"Customer 00620",9,6758.28,750.92,1,11.11
621,"Customer 00621",7,10076.78,1439.54,0,0.00
622,"Customer 00622",11,10488.60,953.51,1,9.09
623,"Customer 00623",6,3492.49,582.08,1,16.67
624,"Customer 00624",8,10686.25,1335.78,1,12.50
625,"Customer 00625",15,20012.42,1334.16,0,0.00
626,"Customer 00626",13,13914.75,1070.37,0,0.00
627,"Customer 00627",8,7212.79,901.60,1,12.50
628,"Customer 00628",12,12971.99,1081.00,0,0.00
629,"Customer 00629",5,5466.28,1093.26,0,0.00
630,"Customer 00630",14,24219.51,1729.97,0,0.00
631,"Customer 00631",13,10079.52,775.35,0,0.00
632,"Customer 00632",19,27748.08,1460.43,1,5.26
633,"Customer 00633",12,10696.06,891.34,0,0.00
634,"Customer 00634",11,9210.08,837.28,1,9.09
635,"Customer 00635",14,16399.08,1171.36,0,0.00
636,"Customer 00636",16,17261.57,1078.85,1,6.25
637,"Customer 00637",10,10338.48,1033.85,0,0.00
638,"Customer 00638",8,4950.74,618.84,0,0.00
639,"Customer 00639",17,19274.36,1133.79,0,0.00
640,"Customer 00640",11,13009.96,1182.72,1,9.09
641,"Customer 00641",7,6754.61,964.94,1,14.29
642,"Customer 00642",14,13147.78,939.13,1,7.14
643,"Customer 00643",12,14623.01,1218.58,0,0.00
644,"Customer 00644",12,11709.36,975.78,0,0.00
645,"Customer 00645",14,18313.24,1308.09,1,7.14
646,"Customer 00646",7,4051.12,578.73,0,0.00
647,"Customer 00647",7,8282.69,1183.24,1,14.29
648,"Customer 00648",8,7194.72,899.34,0,0.00
649,"Customer 00649",10,12668.42,1266.84,0,0.00
650,"Customer 00650",6,10456.77,1742.80,1,16.67
651,"Customer 00651",9,6446.23,716.25,0,0.00
652,"Customer 00652",12,15302.01,1275.17,0,0.00
653,"Customer 00653",12,18987.99,1582.33,0,0.00
654,"Customer 00654",10,12477.35,1247.74,0,0.00
655,"Customer 00655",6,4464.86,744.14,0,0.00
656,"Customer 00656",5,6365.69,1273.14,0,0.00
657,"Customer 00657",12,11784.49,982.04,0,0.00
658,"Customer 00658",7,5386.68,769.53,0,0.00
659,"Customer 00659",8,6806.00,850.75,2,25.00
660,"Customer 00660",17,22817.51,1342.21,2,11.76
661,"Customer 00661",8,12389.30,1548.66,0,0.00
662,"Customer 00662",11,11276.94,1025.18,1,9.09
663,"Customer 00663",4,7340.54,1835.14,1,25.00
664,"Customer 00664",11,15897.53,1445.23,1,9.09
665,"Customer 00665",13,22454.44,1727.26,1,7.69
666,"Customer 00666",11,10040.69,912.79,0,0.00
667,"Customer 00667",10,11087.22,1108.72,1,10.00
668,"Customer 00668",16,19343.45,1208.97,0,0.00
669,"Customer 00669",9,8082.23,898.03,1,11.11
670,"Customer 00670",9,14082.10,1564.68,0,0.00
671,"Customer 00671",6,18713.81,3118.97,0,0.00
672,"Customer 00672",4,6886.24,1721.56,0,0.00
673,"Customer 00673",12,20291.06,1690.92,0,0.00
674,"Customer 00674",16,16960.59,1060.04,2,12.50
675,"Customer 00675",12,15406.70,1283.89,1,8.33
676,"Customer 00676",7,7683.06,1097.58,0,0.00
677,"Customer 00677",8,12010.57,1501.32,1,12.50
678,"Customer 00678",6,7374.51,1229.09,0,0.00
679,"Customer 00679",11,10357.52,941.59,1,9.09
680,"Customer 00680",13,18175.12,1398.09,0,0.00
681,"Customer 00681",9,11783.22,1309.25,0,0.00
682,"Customer 00682",13,15175.80,1167.37,3,23.08
683,"Customer 00683",14,14622.49,1044.46,2,14.29
684,"Customer 00684",11,8762.98,796.63,0,0.00
685,"Customer 00685",17,15793.17,929.01,0,0.00
686,"Customer 00686",8,7949.84,993.73,0,0.00
687,"Customer 00687",12,20347.55,1695.63,1,8.33
688,"Customer 00688",12,11183.70,931.98,0,0.00
689,"Customer 00689",13,21741.26,1672.40,0,0.00
690,"Customer 00690",10,8746.23,874.62,0,0.00
691,"Customer 00691",8,7096.52,887.07,0,0.00
692,"Customer 00692",11,16673.38,1515.76,1,9.09
693,"Customer 00693",14,21407.50,1529.11,0,0.00
694,"Customer 00694",9,7327.04,814.12,1,11.11
695,"Customer 00695",12,9182.55,765.21,2,16.67
696,"Customer 00696",12,5618.96,468.25,0,0.00
697,"Customer 00697",8,9605.80,1200.73,0,0.00
698,"Customer 00698",9,10811.92,1201.32,0,0.00
699,"Customer 00699",9,10224.65,1136.07,0,0.00
700,"Customer 00700",10,9126.68,912.67,0,0.00
701,"Customer 00701",11,9098.29,827.12,3,27.27
702,"Customer 00702",8,12160.08,1520.01,0,0.00
703,"Customer 00703",10,8600.44,860.04,1,10.00
704,"Customer 00704",6,8788.39,1464.73,0,0.00
705,"Customer 00705",15,11478.75,765.25,1,6.67
706,"Customer 00706",9,13898.18,1544.24,0,0.00
707,"Customer 00707",8,15662.50,1957.81,0,0.00
708,"Customer 00708",10,9016.04,901.60,0,0.00
709,"Customer 00709",14,8783.74,627.41,0,0.00
710,"Customer 00710",6,10407.44,1734.57,0,0.00
711,"Customer 00711",9,6277.17,697.46,0,0.00
712,"Customer 00712",8,7095.36,886.92,0,0.00
713,"Customer 00713",9,7128.02,792.00,0,0.00
714,"Customer 00714",13,14019.13,1078.39,0,0.00
715,"Customer 00715",1,158.63,158.63,0,0.00
716,"Customer 00716",5,5377.60,1075.52,0,0.00
717,"Customer 00717",12,8309.75,692.48,0,0.00
718,"Customer 00718",7,9972.19,1424.60,0,0.00
719,"Customer 00719",9,9005.36,1000.60,1,11.11
720,"Customer 00720",13,17954.00,1381.08,1,7.69
721,"Customer 00721",5,3637.03,727.41,0,0.00
722,"Customer 00722",6,10504.71,1750.79,0,0.00
723,"Customer 00723",8,6941.20,867.65,0,0.00
724,"Customer 00724",8,13554.11,1694.26,1,12.50
725,"Customer 00725",3,2908.19,969.40,1,33.33
726,"Customer 00726",13,7807.87,600.61,1,7.69
727,"Customer 00727",10,11780.88,1178.09,2,20.00
728,"Customer 00728",12,26305.37,2192.11,0,0.00
729,"Customer 00729",11,10550.94,959.18,1,9.09
730,"Customer 00730",9,3714.76,412.75,1,11.11
731,"Customer 00731",9,14082.05,1564.67,0,0.00
732,"Customer 00732",8,13448.06,1681.01,0,0.00
733,"Customer 00733",8,5251.85,656.48,1,12.50
734,"Customer 00734",11,14616.79,1328.80,2,18.18
735,"Customer 00735",11,16851.04,1531.91,0,0.00
736,"Customer 00736",10,11695.45,1169.55,0,0.00
737,"Customer 00737",11,12354.95,1123.18,0,0.00
738,"Customer 00738",9,7089.79,787.75,2,22.22
739,"Customer 00739",13,12155.67,935.05,1,7.69
740,"Customer 00740",8,11035.66,1379.46,1,12.50
741,"Customer 00741",12,8699.33,724.94,0,0.00
742,"Customer 00742",11,5645.05,513.19,0,0.00
743,"Customer 00743",16,17231.06,1076.94,1,6.25
744,"Customer 00744",7,11426.87,1632.41,0,0.00
745,"Customer 00745",15,19928.96,1328.60,1,6.67
746,"Customer 00746",8,14558.70,1819.84,1,12.50
747,"Customer 00747",12,16354.89,1362.91,0,0.00
748,"Customer 00748",8,10690.87,1336.36,0,0.00
749,"Customer 00749",11,10237.53,930.68,0,0.00
750,"Customer 00750",9,14488.23,1609.80,0,0.00
751,"Customer 00751",10,9345.02,934.50,1,10.00
752,"Customer 00752",9,16506.81,1834.09,1,11.11
753,"Customer 00753",6,4097.84,682.97,0,0.00
754,"Customer 00754",10,15938.49,1593.85,1,10.00
755,"Customer 00755",8,5626.57,703.32,0,0.00
756,"Customer 00756",7,10447.26,1492.47,0,0.00
757,"Customer 00757",6,4642.28,773.71,0,0.00
758,"Customer 00758",12,13009.67,1084.14,2,16.67
759,"Customer 00759",8,10822.84,1352.86,0,0.00
760,"Customer 00760",6,7121.82,1186.97,0,0.00
761,"Customer 00761",9,16629.20,1847.69,0,0.00
762,"Customer 00762",9,10772.47,1196.94,0,0.00
763,"Customer 00763",6,10975.19,1829.20,0,0.00
764,"Customer 00764",7,4538.91,648.42,0,0.00
765,"Customer 00765",10,13560.74,1356.07,0,0.00
766,"Customer 00766",11,11905.65,1082.33,0,0.00
767,"Customer 00767",9,11784.31,1309.37,0,0.00
768,"Customer 00768",9,7755.15,861.68,0,0.00
769,"Customer 00769",12,10181.70,848.48,0,0.00
770,"Customer 00770",16,14674.76,917.17,0,0.00
771,"Customer 00771",12,11575.33,964.61,1,8.33
772,"Customer 00772",13,23534.67,1810.36,1,7.69
773,"Customer 00773",7,12957.06,1851.01,0,0.00
774,"Customer 00774",15,18522.59,1234.84,3,20.00
775,"Customer 00775",9,9371.98,1041.33,1,11.11
776,"Customer 00776",8,6328.87,791.11,0,0.00
777,"Customer 00777",7,5737.19,819.60,0,0.00
778,"Customer 00778",11,11127.06,1011.55,1,9.09
779,"Customer 00779",15,14589.54,972.64,0,0.00
780,"Customer 00780",8,10953.32,1369.17,1,12.50
781,"Customer 00781",10,14168.88,1416.89,0,0.00
782,"Customer 00782",7,16268.48,2324.07,0,0.00
783,"Customer 00783",13,6401.29,492.41,0,0.00
784,"Customer 00784",13,10414.08,801.08,2,15.38
785,"Customer 00785",7,3770.17,538.60,0,0.00
786,"Customer 00786",11,11067.34,1006.12,1,9.09
787,"Customer 00787",15,9852.69,656.85,0,0.00
788,"Customer 00788",6,4127.04,687.84,0,0.00
789,"Customer 00789",10,10304.24,1030.42,0,0.00
790,"Customer 00790",13,8062.73,620.21,0,0.00
791,"Customer 00791",10,13292.71,1329.27,0,0.00
792,"Customer 00792",5,4566.50,913.30,0,0.00
793,"Customer 00793",9,6588.88,732.10,1,11.11
794,"Customer 00794",7,6247.32,892.47,0,0.00
795,"Customer 00795",7,5283.76,754.82,0,0.00
796,"Customer 00796",5,7214.82,1442.96,1,20.00
797,"Customer 00797",7,5144.81,734.97,0,0.00
798,"Customer 00798",14,17345.00,1238.93,2,14.29
799,"Customer 00799",12,9222.45,768.54,1,8.33
800,"Customer 00800",9,6725.76,747.31,0,0.00
801,"Customer 00801",8,10426.78,1303.35,1,12.50
802,"Customer 00802",11,13947.07,1267.92,2,18.18
803,"Customer 00803",12,15288.78,1274.07,1,8.33
804,"Customer 00804",11,10820.02,983.64,1,9.09
805,"Customer 00805",9,7086.80,787.42,0,0.00
806,"Customer 00806",9,7362.20,818.02,0,0.00
807,"Customer 00807",8,6779.61,847.45,0,0.00
808,"Customer 00808",7,5340.94,762.99,0,0.00
809,"Customer 00809",14,10123.31,723.09,0,0.00
810,"Customer 00810",16,13990.01,874.38,0,0.00
811,"Customer 00811",8,14197.12,1774.64,0,0.00
812,"Customer 00812",9,8191.75,910.19,0,0.00
813,"Customer 00813",9,9740.14,1082.24,1,11.11
814,"Customer 00814",12,14876.90,1239.74,3,25.00
815,"Customer 00815",10,9776.77,977.68,0,0.00
816,"Customer 00816",12,16716.45,1393.04,1,8.33
817,"Customer 00817",10,13429.90,1342.99,0,0.00
818,"Customer 00818",11,14823.16,1347.56,1,9.09
819,"Customer 00819",12,16228.22,1352.35,0,0.00
820,"Customer 00820",8,5637.25,704.66,0,0.00
821,"Customer 00821",5,6500.18,1300.04,0,0.00
822,"Customer 00822",11,16313.37,1483.03,2,18.18
823,"Customer 00823",4,5793.20,1448.30,0,0.00
824,"Customer 00824",8,12830.41,1603.80,1,12.50
825,"Customer 00825",9,15732.05,1748.01,1,11.11
826,"Customer 00826",8,10891.36,1361.42,2,25.00
827,"Customer 00827",5,8147.54,1629.51,0,0.00
828,"Customer 00828",9,8635.09,959.45,1,11.11
829,"Customer 00829",21,29367.94,1398.47,1,4.76
830,"Customer 00830",10,16528.26,1652.83,0,0.00
831,"Customer 00831",11,12418.38,1128.94,3,27.27
832,"Customer 00832",12,19590.52,1632.54,1,8.33
833,"Customer 00833",15,23504.18,1566.95,1,6.67
834,"Customer 00834",10,11304.02,1130.40,2,20.00
835,"Customer 00835",17,21581.26,1269.49,1,5.88
836,"Customer 00836",11,17580.48,1598.23,0,0.00
837,"Customer 00837",14,26001.57,1857.26,1,7.14
838,"Customer 00838",11,9503.53,863.96,1,9.09
839,"Customer 00839",11,11908.14,1082.56,1,9.09
840,"Customer 00840",9,22384.09,2487.12,0,0.00
841,"Customer 00841",11,9028.60,820.78,2,18.18
842,"Customer 00842",8,5574.02,696.75,0,0.00
843,"Customer 00843",12,15529.09,1294.09,0,0.00
844,"Customer 00844",9,9321.87,1035.76,1,11.11
845,"Customer 00845",10,12274.79,1227.48,0,0.00
846,"Customer 00846",6,10015.91,1669.32,0,0.00
847,"Customer 00847",9,12569.92,1396.66,1,11.11
848,"Customer 00848",12,22162.34,1846.86,2,16.67
849,"Customer 00849",8,9345.91,1168.24,0,0.00
850,"Customer 00850",7,9841.10,1405.87,0,0.00
851,"Customer 00851",10,12916.40,1291.64,0,0.00
852,"Customer 00852",10,8042.39,804.24,0,0.00
853,"Customer 00853",9,12612.53,1401.39,0,0.00
854,"Customer 00854",11,11866.97,1078.82,2,18.18
855,"Customer 00855",16,24476.96,1529.81,1,6.25
856,"Customer 00856",11,7649.59,695.42,1,9.09
857,"Customer 00857",13,22866.28,1758.94,0,0.00
858,"Customer 00858",6,4855.09,809.18,1,16.67
859,"Customer 00859",10,6385.25,638.53,1,10.00
860,"Customer 00860",17,15188.63,893.45,1,5.88
861,"Customer 00861",16,19449.27,1215.58,2,12.50
862,"Customer 00862",3,3547.21,1182.40,0,0.00
863,"Customer 00863",12,14096.44,1174.70,0,0.00
864,"Customer 00864",14,16676.69,1191.19,0,0.00
865,"Customer 00865",6,6597.05,1099.51,0,0.00
866,"Customer 00866",11,17472.90,1588.45,1,9.09
867,"Customer 00867",14,10205.03,728.93,0,0.00
868,"Customer 00868",15,21555.97,1437.06,2,13.33
869,"Customer 00869",13,10130.87,779.30,0,0.00
870,"Customer 00870",14,14291.40,1020.81,0,0.00
871,"Customer 00871",5,9300.97,1860.19,0,0.00
872,"Customer 00872",6,7996.17,1332.70,0,0.00
873,"Customer 00873",9,13262.50,1473.61,0,0.00
874,"Customer 00874",6,5816.80,969.47,0,0.00
875,"Customer 00875",10,5243.41,524.34,0,0.00
876,"Customer 00876",6,5107.80,851.30,0,0.00
877,"Customer 00877",8,9604.64,1200.58,0,0.00
878,"Customer 00878",8,3930.05,491.26,1,12.50
879,"Customer 00879",13,13095.54,1007.35,2,15.38
880,"Customer 00880",6,5288.02,881.34,1,16.67
881,"Customer 00881",12,18601.10,1550.09,0,0.00
882,"Customer 00882",5,4526.13,905.23,0,0.00
883,"Customer 00883",3,6220.31,2073.44,0,0.00
884,"Customer 00884",7,6410.12,915.73,2,28.57
885,"Customer 00885",11,8149.29,740.84,0,0.00
886,"Customer 00886",4,4395.48,1098.87,1,25.00
887,"Customer 00887",9,16893.31,1877.03,0,0.00
888,"Customer 00888",10,5692.04,569.20,2,20.00
889,"Customer 00889",12,12709.19,1059.10,0,0.00
890,"Customer 00890",4,3100.20,775.05,0,0.00
891,"Customer 00891",20,26756.51,1337.83,0,0.00
892,"Customer 00892",4,2977.51,744.38,0,0.00
893,"Customer 00893",14,13757.84,982.70,0,0.00
894,"Customer 00894",8,14834.58,1854.32,0,0.00
895,"Customer 00895",14,17864.45,1276.03,3,21.43
896,"Customer 00896",7,7517.80,1073.97,0,0.00
897,"Customer 00897",9,7397.31,821.92,0,0.00
898,"Customer 00898",12,12372.56,1031.05,0,0.00
899,"Customer 00899",11,11652.84,1059.35,0,0.00
900,"Customer 00900",11,14366.34,1306.03,0,0.00
901,"Customer 00901",8,9001.30,1125.16,0,0.00
902,"Customer 00902",14,15222.26,1087.30,1,7.14
903,"Customer 00903",10,11699.48,1169.95,1,10.00
904,"Customer 00904",12,9457.75,788.15,0,0.00
905,"Customer 00905",16,25264.06,1579.00,1,6.25
906,"Customer 00906",7,5690.56,812.94,1,14.29
907,"Customer 00907",11,6237.65,567.06,1,9.09
908,"Customer 00908",14,15758.21,1125.59,0,0.00
909,"Customer 00909",15,23114.81,1540.99,0,0.00
910,"Customer 00910",8,8685.92,1085.74,0,0.00
911,"Customer 00911",10,13546.39,1354.64,0,0.00
912,"Customer 00912",8,12834.02,1604.25,0,0.00
913,"Customer 00913",6,5669.86,944.98,0,0.00
914,"Customer 00914",15,20895.46,1393.03,0,0.00
915,"Customer 00915",11,14314.41,1301.31,0,0.00
916,"Customer 00916",15,22775.42,1518.36,0,0.00
917,"Customer 00917",18,22791.30,1266.18,1,5.56
918,"Customer 00918",11,8332.62,757.51,0,0.00
919,"Customer 00919",14,10349.05,739.22,0,0.00
920,"Customer 00920",18,13420.85,745.60,1,5.56
921,"Customer 00921",10,10524.35,1052.44,0,0.00
922,"Customer 00922",17,16423.44,966.08,2,11.76
923,"Customer 00923",7,6515.89,930.84,0,0.00
924,"Customer 00924",12,12165.39,1013.78,0,0.00
925,"Customer 00925",10,8558.01,855.80,0,0.00
926,"Customer 00926",13,6306.73,485.13,0,0.00
927,"Customer 00927",10,9698.79,969.88,0,0.00
928,"Customer 00928",5,9256.99,1851.40,0,0.00
929,"Customer 00929",3,1297.19,432.40,0,0.00
930,"Customer 00930",14,9662.96,690.21,1,7.14
931,"Customer 00931",6,7184.67,1197.45,0,0.00
932,"Customer 00932",10,12422.25,1242.23,0,0.00
933,"Customer 00933",7,8836.63,1262.38,0,0.00
934,"Customer 00934",10,10029.27,1002.93,0,0.00
935,"Customer 00935",12,21391.91,1782.66,0,0.00
936,"Customer 00936",16,19880.98,1242.56,0,0.00
937,"Customer 00937",9,6300.31,700.03,1,11.11
938,"Customer 00938",11,12990.51,1180.96,1,9.09
