"shipment_id","order_id","carrier","ship_date","expected_delivery_date","actual_delivery_date","shipment_cost","delivery_status","delivery_days","days_late"
310,310,"Carrier D","2024-01-07","2024-01-12","2024-01-14",82.86,"Late",7,2
311,311,"Carrier A","2024-01-07","2024-01-12",NULL,25.34,"Not Delivered",NULL,0
312,312,"Carrier A","2024-01-06","2024-01-12","2024-01-13",42.07,"Late",7,1
313,313,"Carrier C","2024-01-07","2024-01-12","2024-01-12",10.34,"On Time",5,0
314,314,"Carrier A","2024-01-05","2024-01-10","2024-01-10",68.16,"On Time",5,0
315,315,"Carrier C","2024-01-06","2024-01-10","2024-01-10",66.30,"On Time",4,0
316,316,"Carrier D","2024-01-07","2024-01-09","2024-01-09",12.76,"On Time",2,0
317,317,"Carrier A","2024-01-06","2024-01-08","2024-01-08",19.48,"On Time",2,0
318,318,"Carrier D","2024-01-06","2024-01-12","2024-01-12",21.66,"On Time",6,0
319,319,"Carrier C","2024-01-05","2024-01-09","2024-01-09",54.06,"On Time",4,0
320,320,"Carrier C","2024-01-07","2024-01-10",NULL,47.50,"Not Delivered",NULL,0
321,321,"Carrier D","2024-01-06","2024-01-08","2024-01-08",49.99,"On Time",2,0
322,322,"Carrier A","2024-01-06","2024-01-11",NULL,75.94,"Not Delivered",NULL,0
323,323,"Carrier C","2024-01-06","2024-01-13","2024-01-13",60.33,"On Time",7,0
324,324,"Carrier A","2024-01-05","2024-01-13","2024-01-14",8.85,"Late",9,1
325,325,"Carrier A","2024-01-05","2024-01-13","2024-01-13",18.95,"On Time",8,0
326,326,"Carrier A","2024-01-07","2024-01-10","2024-01-11",27.21,"Late",4,1
327,327,"Carrier C","2024-01-07","2024-01-08","2024-01-08",55.79,"On Time",1,0
328,328,"Carrier B","2024-01-06","2024-01-11","2024-01-16",56.88,"Late",10,5
329,329,"Carrier C","2024-01-07","2024-01-09","2024-01-12",45.20,"Late",5,3
330,330,"Carrier A","2024-01-05","2024-01-08","2024-01-11",80.54,"Late",6,3
331,331,"Carrier D","2024-01-05","2024-01-12","2024-01-12",11.30,"On Time",7,0
332,332,"Carrier D","2024-01-05","2024-01-08","2024-01-08",56.81,"On Time",3,0
333,333,"Carrier B","2024-01-07","2024-01-09","2024-01-10",9.45,"Late",3,1
334,334,"Carrier C","2024-01-07","2024-01-13","2024-01-13",83.71,"On Time",6,0
335,335,"Carrier C","2024-01-05","2024-01-08","2024-01-10",66.82,"Late",5,2
336,336,"Carrier A","2024-01-07","2024-01-08","2024-01-07",78.31,"On Time",0,0
337,337,"Carrier C","2024-01-07","2024-01-08","2024-01-10",84.82,"Late",3,2
338,338,"Carrier A","2024-01-05","2024-01-08","2024-01-08",49.04,"On Time",3,0
339,339,"Carrier D","2024-01-06","2024-01-09","2024-01-09",50.13,"On Time",3,0
340,340,"Carrier B","2024-01-06","2024-01-10",NULL,77.99,"Not Delivered",NULL,0
341,341,"Carrier C","2024-01-06","2024-01-09",NULL,23.45,"Not Delivered",NULL,0
342,342,"Carrier B","2024-01-06","2024-01-11",NULL,21.70,"Not Delivered",NULL,0
343,343,"Carrier C","2024-01-05","2024-01-08",NULL,9.55,"Not Delivered",NULL,0
344,344,"Carrier D","2024-01-07","2024-01-10","2024-01-10",66.83,"On Time",3,0
345,345,"Carrier B","2024-01-05","2024-01-09","2024-01-14",58.94,"Late",9,5
346,346,"Carrier A","2024-01-06","2024-01-09","2024-01-09",46.48,"On Time",3,0
347,347,"Carrier B","2024-01-06","2024-01-12","2024-01-11",34.71,"On Time",5,0
348,348,"Carrier A","2024-01-07","2024-01-11","2024-01-11",30.23,"On Time",4,0
349,349,"Carrier B","2024-01-05","2024-01-10","2024-01-11",83.26,"Late",6,1
350,350,"Carrier A","2024-01-07","2024-01-08","2024-01-08",24.37,"On Time",1,0
351,351,"Carrier C","2024-01-06","2024-01-08","2024-01-08",49.42,"On Time",2,0
352,352,"Carrier C","2024-01-06","2024-01-09","2024-01-08",52.01,"On Time",2,0
353,353,"Carrier A","2024-01-06","2024-01-09","2024-01-09",71.77,"On Time",3,0
354,354,"Carrier D","2024-01-06","2024-01-13","2024-01-16",67.76,"Late",10,3
355,355,"Carrier B","2024-01-05","2024-01-08","2024-01-10",27.30,"Late",5,2
356,356,"Carrier C","2024-01-05","2024-01-10","2024-01-10",41.31,"On Time",5,0
357,357,"Carrier A","2024-01-05","2024-01-11","2024-01-10",55.30,"On Time",5,0
358,358,"Carrier C","2024-01-06","2024-01-09","2024-01-09",57.51,"On Time",3,0
359,359,"Carrier D","2024-01-06","2024-01-11","2024-01-11",11.94,"On Time",5,0
360,360,"Carrier D","2024-01-05","2024-01-10","2024-01-10",38.76,"On Time",5,0
361,361,"Carrier B","2024-01-07","2024-01-08","2024-01-08",73.75,"On Time",1,0
362,362,"Carrier C","2024-01-06","2024-01-09","2024-01-10",80.84,"Late",4,1
363,363,"Carrier C","2024-01-07","2024-01-13","2024-01-13",78.53,"On Time",6,0
364,364,"Carrier A","2024-01-05","2024-01-08","2024-01-08",32.63,"On Time",3,0
365,365,"Carrier D","2024-01-05","2024-01-08","2024-01-13",69.13,"Late",8,5
366,366,"Carrier C","2024-01-05","2024-01-13","2024-01-11",7.01,"On Time",6,0
367,367,"Carrier A","2024-01-07","2024-01-11","2024-01-11",11.24,"On Time",4,0
368,368,"Carrier C","2024-01-05","2024-01-08","2024-01-08",79.27,"On Time",3,0
369,369,"Carrier D","2024-01-06","2024-01-14","2024-01-15",83.32,"Late",9,1
370,370,"Carrier C","2024-01-07","2024-01-12","2024-01-13",23.85,"Late",6,1
371,371,"Carrier C","2024-01-08","2024-01-10","2024-01-09",56.14,"On Time",1,0
372,372,"Carrier D","2024-01-08","2024-01-13","2024-01-14",11.33,"Late",6,1
373,373,"Carrier A","2024-01-08","2024-01-10","2024-01-10",23.05,"On Time",2,0
374,374,"Carrier A","2024-01-07","2024-01-13","2024-01-13",40.84,"On Time",6,0
375,375,"Carrier A","2024-01-06","2024-01-09",NULL,50.37,"Not Delivered",NULL,0
376,376,"Carrier A","2024-01-08","2024-01-14",NULL,15.06,"Not Delivered",NULL,0
377,377,"Carrier D","2024-01-08","2024-01-11",NULL,44.31,"Not Delivered",NULL,0
378,378,"Carrier B","2024-01-06","2024-01-09","2024-01-09",78.21,"On Time",3,0
379,379,"Carrier B","2024-01-08","2024-01-09","2024-01-11",63.05,"Late",3,2
380,380,"Carrier A","2024-01-08","2024-01-13","2024-01-12",66.39,"On Time",4,0
381,381,"Carrier D","2024-01-06","2024-01-11","2024-01-13",80.74,"Late",7,2
382,382,"Carrier D","2024-01-06","2024-01-09","2024-01-09",65.53,"On Time",3,0
383,383,"Carrier C","2024-01-06","2024-01-11","2024-01-11",15.93,"On Time",5,0
384,384,"Carrier D","2024-01-08","2024-01-14","2024-01-16",75.47,"Late",8,2
385,385,"Carrier D","2024-01-06","2024-01-13","2024-01-13",59.73,"On Time",7,0
386,386,"Carrier A","2024-01-08","2024-01-09","2024-01-11",39.13,"Late",3,2
387,387,"Carrier A","2024-01-07","2024-01-13","2024-01-13",53.69,"On Time",6,0
388,388,"Carrier A","2024-01-08","2024-01-09","2024-01-07",53.49,"On Time",-1,0
389,389,"Carrier D","2024-01-08","2024-01-12","2024-01-12",81.21,"On Time",4,0
390,390,"Carrier B","2024-01-07","2024-01-13","2024-01-13",43.23,"On Time",6,0
391,391,"Carrier D","2024-01-08","2024-01-09","2024-01-09",63.90,"On Time",1,0
392,392,"Carrier B","2024-01-08","2024-01-11","2024-01-18",39.61,"Late",10,7
393,393,"Carrier B","2024-01-07","2024-01-12",NULL,72.94,"Not Delivered",NULL,0
394,394,"Carrier B","2024-01-07","2024-01-11",NULL,68.00,"Not Delivered",NULL,0
395,395,"Carrier C","2024-01-08","2024-01-14","2024-01-14",34.97,"On Time",6,0
396,396,"Carrier C","2024-01-06","2024-01-12","2024-01-12",46.05,"On Time",6,0
397,397,"Carrier D","2024-01-07","2024-01-14","2024-01-14",21.04,"On Time",7,0
398,398,"Carrier B","2024-01-07","2024-01-14","2024-01-14",57.70,"On Time",7,0
399,399,"Carrier A","2024-01-07","2024-01-09","2024-01-09",9.57,"On Time",2,0
400,400,"Carrier A","2024-01-08","2024-01-14","2024-01-19",67.05,"Late",11,5
401,401,"Carrier A","2024-01-07","2024-01-14","2024-01-14",62.85,"On Time",7,0
402,402,"Carrier C","2024-01-06","2024-01-13","2024-01-13",68.80,"On Time",7,0
403,403,"Carrier C","2024-01-06","2024-01-10","2024-01-10",58.34,"On Time",4,0
404,404,"Carrier D","2024-01-07","2024-01-13","2024-01-14",45.41,"Late",7,1
405,405,"Carrier C","2024-01-08","2024-01-14","2024-01-14",52.43,"On Time",6,0
406,406,"Carrier B","2024-01-07","2024-01-12","2024-01-12",27.25,"On Time",5,0
407,407,"Carrier D","2024-01-08","2024-01-12","2024-01-15",14.51,"Late",7,3
408,408,"Carrier C","2024-01-06","2024-01-12","2024-01-12",21.93,"On Time",6,0
409,409,"Carrier B","2024-01-07","2024-01-11","2024-01-11",7.93,"On Time",4,0
410,410,"Carrier C","2024-01-08","2024-01-10","2024-01-10",40.25,"On Time",2,0
411,411,"Carrier A","2024-01-07","2024-01-14","2024-01-14",37.05,"On Time",7,0
412,412,"Carrier C","2024-01-06","2024-01-09","2024-01-08",27.60,"On Time",2,0
413,413,"Carrier C","2024-01-07","2024-01-13","2024-01-14",14.17,"Late",7,1
414,414,"Carrier D","2024-01-08","2024-01-14","2024-01-14",61.70,"On Time",6,0
415,415,"Carrier D","2024-01-06","2024-01-10","2024-01-10",30.48,"On Time",4,0
416,416,"Carrier A","2024-01-07","2024-01-10","2024-01-10",23.59,"On Time",3,0
417,417,"Carrier A","2024-01-06","2024-01-13","2024-01-16",16.15,"Late",10,3
418,418,"Carrier B","2024-01-06","2024-01-14","2024-01-14",67.04,"On Time",8,0
419,419,"Carrier D","2024-01-07","2024-01-11","2024-01-11",71.44,"On Time",4,0
420,420,"Carrier A","2024-01-08","2024-01-13","2024-01-12",26.72,"On Time",4,0
421,421,"Carrier B","2024-01-07","2024-01-12","2024-01-15",63.81,"Late",8,3
422,422,"Carrier B","2024-01-07","2024-01-10","2024-01-10",64.23,"On Time",3,0
423,423,"Carrier C","2024-01-06","2024-01-11","2024-01-13",37.69,"Late",7,2
424,424,"Carrier A","2024-01-07","2024-01-14","2024-01-14",75.69,"On Time",7,0
425,425,"Carrier B","2024-01-08","2024-01-13","2024-01-13",65.46,"On Time",5,0
426,426,"Carrier D","2024-01-09","2024-01-13","2024-01-13",45.07,"On Time",4,0
427,427,"Carrier B","2024-01-09","2024-01-15","2024-01-15",13.12,"On Time",6,0
428,428,"Carrier D","2024-01-09","2024-01-10","2024-01-12",83.55,"Late",3,2
429,429,"Carrier D","2024-01-08","2024-01-15","2024-01-13",48.44,"On Time",5,0
430,430,"Carrier B","2024-01-08","2024-01-10","2024-01-10",26.72,"On Time",2,0
431,431,"Carrier A","2024-01-09","2024-01-14","2024-01-14",31.46,"On Time",5,0
432,432,"Carrier C","2024-01-08","2024-01-10","2024-01-10",22.65,"On Time",2,0
433,433,"Carrier B","2024-01-07","2024-01-14","2024-01-14",8.29,"On Time",7,0
434,434,"Carrier C","2024-01-09","2024-01-11","2024-01-11",9.36,"On Time",2,0
435,435,"Carrier D","2024-01-09","2024-01-15","2024-01-22",43.52,"Late",13,7
436,436,"Carrier C","2024-01-08","2024-01-15","2024-01-15",67.94,"On Time",7,0
437,437,"Carrier C","2024-01-07","2024-01-10",NULL,37.09,"Not Delivered",NULL,0
438,438,"Carrier D","2024-01-07","2024-01-11","2024-01-16",52.59,"Late",9,5
439,439,"Carrier D","2024-01-07","2024-01-10","2024-01-10",80.29,"On Time",3,0
440,440,"Carrier D","2024-01-08","2024-01-15","2024-01-15",16.07,"On Time",7,0
441,441,"Carrier D","2024-01-08","2024-01-13","2024-01-12",63.88,"On Time",4,0
442,442,"Carrier C","2024-01-09","2024-01-10","2024-01-10",77.84,"On Time",1,0
443,443,"Carrier C","2024-01-08","2024-01-10",NULL,19.77,"Not Delivered",NULL,0
444,444,"Carrier A","2024-01-07","2024-01-12","2024-01-12",41.68,"On Time",5,0
445,445,"Carrier A","2024-01-08","2024-01-13","2024-01-13",55.59,"On Time",5,0
446,446,"Carrier C","2024-01-09","2024-01-10","2024-01-13",35.20,"Late",4,3
447,447,"Carrier C","2024-01-09","2024-01-13","2024-01-13",26.42,"On Time",4,0
448,448,"Carrier D","2024-01-07","2024-01-12",NULL,6.87,"Not Delivered",NULL,0
449,449,"Carrier B","2024-01-08","2024-01-13","2024-01-11",79.73,"On Time",3,0
450,450,"Carrier B","2024-01-09","2024-01-13","2024-01-13",45.05,"On Time",4,0
451,451,"Carrier A","2024-01-09","2024-01-10","2024-01-10",51.01,"On Time",1,0
452,452,"Carrier D","2024-01-07","2024-01-10","2024-01-17",34.52,"Late",10,7
453,453,"Carrier C","2024-01-08","2024-01-15","2024-01-15",44.64,"On Time",7,0
454,454,"Carrier C","2024-01-09","2024-01-13","2024-01-13",41.98,"On Time",4,0
455,455,"Carrier A","2024-01-09","2024-01-13","2024-01-20",18.02,"Late",11,7
456,456,"Carrier A","2024-01-08","2024-01-10","2024-01-08",35.41,"On Time",0,0
457,457,"Carrier B","2024-01-08","2024-01-14","2024-01-14",77.92,"On Time",6,0
458,458,"Carrier D","2024-01-07","2024-01-12","2024-01-12",50.88,"On Time",5,0
459,459,"Carrier C","2024-01-08","2024-01-12","2024-01-12",70.45,"On Time",4,0
460,460,"Carrier D","2024-01-08","2024-01-10","2024-01-10",77.63,"On Time",2,0
461,461,"Carrier D","2024-01-08","2024-01-11","2024-01-13",35.97,"Late",5,2
462,462,"Carrier A","2024-01-08","2024-01-10","2024-01-10",58.88,"On Time",2,0
463,463,"Carrier B","2024-01-08","2024-01-10","2024-01-10",43.15,"On Time",2,0
464,464,"Carrier C","2024-01-09","2024-01-10","2024-01-12",70.66,"Late",3,2
465,465,"Carrier C","2024-01-08","2024-01-13","2024-01-14",6.40,"Late",6,1
466,466,"Carrier A","2024-01-08","2024-01-11","2024-01-11",24.41,"On Time",3,0
467,467,"Carrier C","2024-01-09","2024-01-15","2024-01-15",24.63,"On Time",6,0
468,468,"Carrier B","2024-01-07","2024-01-12","2024-01-13",26.61,"Late",6,1
469,469,"Carrier A","2024-01-07","2024-01-10","2024-01-11",76.66,"Late",4,1
470,470,"Carrier C","2024-01-08","2024-01-13","2024-01-13",44.68,"On Time",5,0
471,471,"Carrier B","2024-01-07","2024-01-13","2024-01-13",74.92,"On Time",6,0
472,472,"Carrier D","2024-01-08","2024-01-13","2024-01-13",72.66,"On Time",5,0
473,473,"Carrier C","2024-01-09","2024-01-15","2024-01-15",44.04,"On Time",6,0
474,474,"Carrier C","2024-01-09","2024-01-10","2024-01-10",59.08,"On Time",1,0
475,475,"Carrier D","2024-01-08","2024-01-11","2024-01-11",66.13,"On Time",3,0
476,476,"Carrier D","2024-01-07","2024-01-14","2024-01-15",42.87,"Late",8,1
477,477,"Carrier D","2024-01-07","2024-01-13","2024-01-12",51.99,"On Time",5,0
478,478,"Carrier C","2024-01-07","2024-01-13","2024-01-13",51.44,"On Time",6,0
479,479,"Carrier B","2024-01-08","2024-01-15","2024-01-15",29.52,"On Time",7,0
480,480,"Carrier D","2024-01-08","2024-01-15","2024-01-15",27.59,"On Time",7,0
481,481,"Carrier D","2024-01-08","2024-01-12","2024-01-12",29.84,"On Time",4,0
482,482,"Carrier A","2024-01-07","2024-01-15","2024-01-15",36.90,"On Time",8,0
483,483,"Carrier D","2024-01-09","2024-01-15",NULL,81.87,"Not Delivered",NULL,0
484,484,"Carrier B","2024-01-09","2024-01-10","2024-01-12",36.90,"Late",3,2
485,485,"Carrier C","2024-01-08","2024-01-12","2024-01-12",32.70,"On Time",4,0
486,486,"Carrier A","2024-01-08","2024-01-13","2024-01-13",77.97,"On Time",5,0
487,487,"Carrier A","2024-01-08","2024-01-14","2024-01-14",48.67,"On Time",6,0
488,488,"Carrier A","2024-01-07","2024-01-15","2024-01-22",52.80,"Late",15,7
489,489,"Carrier D","2024-01-07","2024-01-14","2024-01-14",73.61,"On Time",7,0
490,490,"Carrier B","2024-01-07","2024-01-15","2024-01-14",20.50,"On Time",7,0
491,491,"Carrier A","2024-01-09","2024-01-16","2024-01-16",15.00,"On Time",7,0
492,492,"Carrier B","2024-01-10","2024-01-15","2024-01-15",17.45,"On Time",5,0
493,493,"Carrier A","2024-01-08","2024-01-12","2024-01-12",7.34,"On Time",4,0
494,494,"Carrier C","2024-01-10","2024-01-16","2024-01-15",8.80,"On Time",5,0
495,495,"Carrier C","2024-01-10","2024-01-15","2024-01-15",32.95,"On Time",5,0
496,496,"Carrier C","2024-01-08","2024-01-14","2024-01-15",62.43,"Late",7,1
497,497,"Carrier B","2024-01-09","2024-01-11","2024-01-11",82.30,"On Time",2,0
498,498,"Carrier A","2024-01-10","2024-01-11","2024-01-18",52.21,"Late",8,7
499,499,"Carrier B","2024-01-10","2024-01-14","2024-01-14",63.75,"On Time",4,0
500,500,"Carrier D","2024-01-10","2024-01-11","2024-01-14",44.35,"Late",4,3
501,501,"Carrier A","2024-01-09","2024-01-16","2024-01-16",75.41,"On Time",7,0
502,502,"Carrier B","2024-01-10","2024-01-16","2024-01-16",11.07,"On Time",6,0
503,503,"Carrier C","2024-01-09","2024-01-13","2024-01-13",67.27,"On Time",4,0
504,504,"Carrier C","2024-01-08","2024-01-16","2024-01-16",36.14,"On Time",8,0
505,505,"Carrier D","2024-01-09","2024-01-13","2024-01-13",6.91,"On Time",4,0
506,506,"Carrier D","2024-01-09","2024-01-12","2024-01-12",16.16,"On Time",3,0
507,507,"Carrier D","2024-01-09","2024-01-15","2024-01-17",68.73,"Late",8,2
508,508,"Carrier C","2024-01-10","2024-01-16","2024-01-15",55.39,"On Time",5,0
509,509,"Carrier C","2024-01-10","2024-01-12","2024-01-12",28.59,"On Time",2,0
510,510,"Carrier B","2024-01-08","2024-01-15","2024-01-15",32.75,"On Time",7,0
511,511,"Carrier D","2024-01-10","2024-01-13","2024-01-16",59.46,"Late",6,3
512,512,"Carrier D","2024-01-10","2024-01-11","2024-01-16",33.99,"Late",6,5
513,513,"Carrier B","2024-01-10","2024-01-12","2024-01-13",22.20,"Late",3,1
514,514,"Carrier D","2024-01-08","2024-01-11","2024-01-11",78.48,"On Time",3,0
515,515,"Carrier C","2024-01-09","2024-01-14","2024-01-17",29.68,"Late",8,3
516,516,"Carrier B","2024-01-09","2024-01-14","2024-01-13",6.63,"On Time",4,0
517,517,"Carrier A","2024-01-09","2024-01-12","2024-01-12",85.00,"On Time",3,0
518,518,"Carrier B","2024-01-10","2024-01-14",NULL,56.80,"Not Delivered",NULL,0
519,519,"Carrier D","2024-01-10","2024-01-14","2024-01-15",70.16,"Late",5,1
520,520,"Carrier C","2024-01-08","2024-01-13",NULL,31.29,"Not Delivered",NULL,0
521,521,"Carrier C","2024-01-08","2024-01-15","2024-01-17",30.59,"Late",9,2
522,522,"Carrier D","2024-01-08","2024-01-16","2024-01-16",21.92,"On Time",8,0
523,523,"Carrier A","2024-01-09","2024-01-12","2024-01-11",79.37,"On Time",2,0
524,524,"Carrier C","2024-01-09","2024-01-11","2024-01-11",72.91,"On Time",2,0
525,525,"Carrier D","2024-01-08","2024-01-12","2024-01-12",57.30,"On Time",4,0
526,526,"Carrier C","2024-01-09","2024-01-15","2024-01-14",48.62,"On Time",5,0
527,527,"Carrier C","2024-01-08","2024-01-16","2024-01-21",26.19,"Late",13,5
528,528,"Carrier D","2024-01-09","2024-01-12","2024-01-12",6.45,"On Time",3,0
529,529,"Carrier B","2024-01-09","2024-01-16",NULL,13.30,"Not Delivered",NULL,0
530,530,"Carrier D","2024-01-10","2024-01-11","2024-01-11",74.65,"On Time",1,0
531,531,"Carrier A","2024-01-08","2024-01-16",NULL,64.43,"Not Delivered",NULL,0
532,532,"Carrier C","2024-01-10","2024-01-14","2024-01-16",37.01,"Late",6,2
533,533,"Carrier B","2024-01-08","2024-01-15","2024-01-15",70.55,"On Time",7,0
534,534,"Carrier C","2024-01-10","2024-01-13","2024-01-14",5.18,"Late",4,1
535,535,"Carrier A","2024-01-08","2024-01-15","2024-01-15",66.81,"On Time",7,0
536,536,"Carrier C","2024-01-09","2024-01-16","2024-01-21",5.09,"Late",12,5
537,537,"Carrier D","2024-01-08","2024-01-11","2024-01-11",30.54,"On Time",3,0
538,538,"Carrier C","2024-01-10","2024-01-16","2024-01-16",72.21,"On Time",6,0
539,539,"Carrier A","2024-01-08","2024-01-14","2024-01-14",74.16,"On Time",6,0
540,540,"Carrier A","2024-01-10","2024-01-12","2024-01-17",70.18,"Late",7,5
541,541,"Carrier A","2024-01-09","2024-01-11","2024-01-11",34.31,"On Time",2,0
542,542,"Carrier C","2024-01-10","2024-01-13","2024-01-13",17.94,"On Time",3,0
543,543,"Carrier C","2024-01-10","2024-01-11","2024-01-11",54.34,"On Time",1,0
544,544,"Carrier A","2024-01-08","2024-01-16",NULL,72.19,"Not Delivered",NULL,0
545,545,"Carrier C","2024-01-09","2024-01-14",NULL,16.80,"Not Delivered",NULL,0
546,546,"Carrier B","2024-01-08","2024-01-12","2024-01-19",46.05,"Late",11,7
547,547,"Carrier A","2024-01-08","2024-01-11","2024-01-12",55.39,"Late",4,1
548,548,"Carrier B","2024-01-10","2024-01-14","2024-01-14",71.75,"On Time",4,0
549,549,"Carrier A","2024-01-09","2024-01-13",NULL,62.10,"Not Delivered",NULL,0
550,550,"Carrier C","2024-01-08","2024-01-15","2024-01-15",25.78,"On Time",7,0
551,551,"Carrier C","2024-01-08","2024-01-14","2024-01-14",67.95,"On Time",6,0
552,552,"Carrier D","2024-01-09","2024-01-14","2024-01-14",53.35,"On Time",5,0
553,553,"Carrier D","2024-01-08","2024-01-15","2024-01-15",73.36,"On Time",7,0
554,554,"Carrier D","2024-01-08","2024-01-15","2024-01-15",42.00,"On Time",7,0
555,555,"Carrier C","2024-01-10","2024-01-12","2024-01-10",28.76,"On Time",0,0
556,556,"Carrier C","2024-01-09","2024-01-12","2024-01-11",21.58,"On Time",2,0
557,557,"Carrier C","2024-01-10","2024-01-11","2024-01-11",62.06,"On Time",1,0
558,558,"Carrier B","2024-01-09","2024-01-12","2024-01-12",10.49,"On Time",3,0
559,559,"Carrier D","2024-01-09","2024-01-14","2024-01-13",16.27,"On Time",4,0
560,560,"Carrier A","2024-01-09","2024-01-15","2024-01-15",25.98,"On Time",6,0
561,561,"Carrier B","2024-01-09","2024-01-13","2024-01-13",57.12,"On Time",4,0
562,562,"Carrier B","2024-01-10","2024-01-15","2024-01-22",14.16,"Late",12,7
563,563,"Carrier D","2024-01-08","2024-01-12","2024-01-12",12.13,"On Time",4,0
564,564,"Carrier B","2024-01-08","2024-01-15","2024-01-15",61.18,"On Time",7,0
565,565,"Carrier B","2024-01-09","2024-01-12",NULL,59.79,"Not Delivered",NULL,0
566,566,"Carrier B","2024-01-08","2024-01-12","2024-01-12",5.55,"On Time",4,0
567,567,"Carrier C","2024-01-08","2024-01-16","2024-01-19",64.01,"Late",11,3
568,568,"Carrier B","2024-01-08","2024-01-13","2024-01-13",70.68,"On Time",5,0
569,569,"Carrier B","2024-01-10","2024-01-13","2024-01-13",38.73,"On Time",3,0
