customer_id,customer_name,region
3972,Customer 03972,Northeast
3973,Customer 03973,Midwest
3974,Customer 03974,Southeast
3975,Customer 03975,Northeast
3976,Customer 03976,Southeast
3977,Customer 03977,Northeast
3978,Customer 03978,Northeast
3979,Customer 03979,Midwest
3980,Customer 03980,Southwest
3981,Customer 03981,Northeast
3982,Customer 03982,Midwest
3983,Customer 03983,Midwest
3984,Customer 03984,Southeast
3985,Customer 03985,Southeast
3986,Customer 03986,Northeast
3987,Customer 03987,Southeast
3988,Customer 03988,Midwest
3989,Customer 03989,West
3990,Customer 03990,West
3991,Customer 03991,West
3992,Customer 03992,Midwest
3993,Customer 03993,Northeast
3994,Customer 03994,Southeast
3995,Customer 03995,Southeast
3996,Customer 03996,Northeast
3997,Customer 03997,Northeast
3998,Customer 03998,Midwest
3999,Customer 03999,Southeast
4000,Customer 04000,Southeast
4001,Customer 04001,Southwest
4002,Customer 04002,Southeast
4003,Customer 04003,West
4004,Customer 04004,Southeast
4005,Customer 04005,Midwest
4006,Customer 04006,Southeast
4007,Customer 04007,Midwest
4008,Customer 04008,Northeast
4009,Customer 04009,Northeast
4010,Customer 04010,Southwest
4011,Customer 04011,Southeast
4012,Customer 04012,Northeast
4013,Customer 04013,West
4014,Customer 04014,Northeast
4015,Customer 04015,Midwest
4016,Customer 04016,Midwest
4017,Customer 04017,Southeast
4018,Customer 04018,Midwest
4019,Customer 04019,Northeast
4020,Customer 04020,Southwest
4021,Customer 04021,Southeast
4022,Customer 04022,Southeast
4023,Customer 04023,Southeast
4024,Customer 04024,West
4025,Customer 04025,West
4026,Customer 04026,West
4027,Customer 04027,Southwest
4028,Customer 04028,Southwest
4029,Customer 04029,Midwest
4030,Customer 04030,West
4031,Customer 04031,Midwest
4032,Customer 04032,Southeast
4033,Customer 04033,Southwest
4034,Customer 04034,Midwest
4035,Customer 04035,Northeast
4036,Customer 04036,Southeast
4037,Customer 04037,Southeast
4038,Customer 04038,West
4039,Customer 04039,Southeast
4040,Customer 04040,West
4041,Customer 04041,Midwest
4042,Customer 04042,Southwest
4043,Customer 04043,Northeast
4044,Customer 04044,West
4045,Customer 04045,Midwest
4046,Customer 04046,Southeast
4047,Customer 04047,Southeast
4048,Customer 04048,Southeast
4049,Customer 04049,Southeast
4050,Customer 04050,Southwest
4051,Customer 04051,West
4052,Customer 04052,Southwest
4053,Customer 04053,Midwest
4054,Customer 04054,Midwest
4055,Customer 04055,West
4056,Customer 04056,West
4057,Customer 04057,Southeast
4058,Customer 04058,West
4059,Customer 04059,Southeast
4060,Customer 04060,West
4061,Customer 04061,West
4062,Customer 04062,Southwest
4063,Customer 04063,Northeast
4064,Customer 04064,Midwest
4065,Customer 04065,Northeast
4066,Customer 04066,West
4067,Customer 04067,Southeast
4068,Customer 04068,Southwest
4069,Customer 04069,West
4070,Customer 04070,Southeast
4071,Customer 04071,Southeast
4072,Customer 04072,Southwest
4073,Customer 04073,Midwest
4074,Customer 04074,Northeast
4075,Customer 04075,Northeast
4076,Customer 04076,Midwest
4077,Customer 04077,Southwest
4078,Customer 04078,Midwest
4079,Customer 04079,Northeast
4080,Customer 04080,Midwest
4081,Customer 04081,Southeast
4082,Customer 04082,Southeast
4083,Customer 04083,Southwest
4084,Customer 04084,Southeast
4085,Customer 04085,Midwest
4086,Customer 04086,West
4087,Customer 04087,Midwest
4088,Customer 04088,Southwest
4089,Customer 04089,Northeast
4090,Customer 04090,Northeast
4091,Customer 04091,Northeast
4092,Customer 04092,Southwest
4093,Customer 04093,West
4094,Customer 04094,Southeast
4095,Customer 04095,Southeast
4096,Customer 04096,Southeast
4097,Customer 04097,Midwest
4098,Customer 04098,Southwest
4099,Customer 04099,Southwest
4100,Customer 04100,West
4101,Customer 04101,Southeast
4102,Customer 04102,Southwest
4103,Customer 04103,Midwest
4104,Customer 04104,Southeast
4105,Customer 04105,West
4106,Customer 04106,Northeast
4107,Customer 04107,Southwest
4108,Customer 04108,Southwest
4109,Customer 04109,West
4110,Customer 04110,Midwest
4111,Customer 04111,Southeast
4112,Customer 04112,West
4113,Customer 04113,Southwest
4114,Customer 04114,Midwest
4115,Customer 04115,Southwest
4116,Customer 04116,Southeast
4117,Customer 04117,Midwest
4118,Customer 04118,West
4119,Customer 04119,Southeast
4120,Customer 04120,Midwest
4121,Customer 04121,West
4122,Customer 04122,West
4123,Customer 04123,West
4124,Customer 04124,Southeast
4125,Customer 04125,West
4126,Customer 04126,Northeast
4127,Customer 04127,Midwest
4128,Customer 04128,Midwest
4129,Customer 04129,West
4130,Customer 04130,West
4131,Customer 04131,Southwest
4132,Customer 04132,Southwest
4133,Customer 04133,Midwest
4134,Customer 04134,Midwest
4135,Customer 04135,Midwest
4136,Customer 04136,Northeast
4137,Customer 04137,Midwest
4138,Customer 04138,West
4139,Customer 04139,Southwest
4140,Customer 04140,West
4141,Customer 04141,Southeast
4142,Customer 04142,Midwest
4143,Customer 04143,Northeast
4144,Customer 04144,Southeast
4145,Customer 04145,Midwest
4146,Customer 04146,Southeast
4147,Customer 04147,Northeast
4148,Customer 04148,Southwest
4149,Customer 04149,Midwest
4150,Customer 04150,Midwest
4151,Customer 04151,Southeast
4152,Customer 04152,Midwest
4153,Customer 04153,Midwest
4154,Customer 04154,Midwest
4155,Customer 04155,Midwest
4156,Customer 04156,Northeast
4157,Customer 04157,West
4158,Customer 04158,Northeast
4159,Customer 04159,Midwest
4160,Customer 04160,Southeast
4161,Customer 04161,Midwest
4162,Customer 04162,Southeast
4163,Customer 04163,West
4164,Customer 04164,Southeast
4165,Customer 04165,Southwest
4166,Customer 04166,Southeast
4167,Customer 04167,Northeast
4168,Customer 04168,Midwest
4169,Customer 04169,Midwest
4170,Customer 04170,Midwest
4171,Customer 04171,West
4172,Customer 04172,Southwest
4173,Customer 04173,West
4174,Customer 04174,Southeast
4175,Customer 04175,West
4176,Customer 04176,Midwest
4177,Customer 04177,Southwest
4178,Customer 04178,West
4179,Customer 04179,Southwest
4180,Customer 04180,West
4181,Customer 04181,Southwest
4182,Customer 04182,Northeast
4183,Customer 04183,Southwest
4184,Customer 04184,Midwest
4185,Customer 04185,West
4186,Customer 04186,West
4187,Customer 04187,Northeast
4188,Customer 04188,Northeast
4189,Customer 04189,Northeast
4190,Customer 04190,Midwest
4191,Customer 04191,Northeast
4192,Customer 04192,Southwest
4193,Customer 04193,Midwest
4194,Customer 04194,West
4195,Customer 04195,Southeast
4196,Customer 04196,Midwest
4197,Customer 04197,Northeast
4198,Customer 04198,West
4199,Customer 04199,Northeast
4200,Customer 04200,Northeast
4201,Customer 04201,Southeast
4202,Customer 04202,West
4203,Customer 04203,Northeast
4204,Customer 04204,Southwest
4205,Customer 04205,Southwest
4206,Customer 04206,Southwest
4207,Customer 04207,Southeast
4208,Customer 04208,Northeast
4209,Customer 04209,Midwest
4210,Customer 04210,Southeast
4211,Customer 04211,Southwest
4212,Customer 04212,Southeast
4213,Customer 04213,Midwest
4214,Customer 04214,Northeast
4215,Customer 04215,Midwest
4216,Customer 04216,Southeast
4217,Customer 04217,Southwest
4218,Customer 04218,Northeast
4219,Customer 04219,West
4220,Customer 04220,Southwest
4221,Customer 04221,Southeast
4222,Customer 04222,Northeast
4223,Customer 04223,Southeast
4224,Customer 04224,Northeast
4225,Customer 04225,Southeast
4226,Customer 04226,West
4227,Customer 04227,Southwest
4228,Customer 04228,Northeast
4229,Customer 04229,Midwest
4230,Customer 04230,Southeast
4231,Customer 04231,West
4232,Customer 04232,Northeast
4233,Customer 04233,Southwest
4234,Customer 04234,Southwest
4235,Customer 04235,Northeast
4236,Customer 04236,Northeast
4237,Customer 04237,Southeast
4238,Customer 04238,West
4239,Customer 04239,Midwest
4240,Customer 04240,Southwest
4241,Customer 04241,West
4242,Customer 04242,West
4243,Customer 04243,Midwest
4244,Customer 04244,Midwest
4245,Customer 04245,Southwest
4246,Customer 04246,Southeast
4247,Customer 04247,West
4248,Customer 04248,Northeast
4249,Customer 04249,Southeast
4250,Customer 04250,West
4251,Customer 04251,Southeast
4252,Customer 04252,Northeast
4253,Customer 04253,Southeast
4254,Customer 04254,Midwest
4255,Customer 04255,West
4256,Customer 04256,Northeast
4257,Customer 04257,Northeast
4258,Customer 04258,Midwest
4259,Customer 04259,West
4260,Customer 04260,Southeast
4261,Customer 04261,West
4262,Customer 04262,West
4263,Customer 04263,Southeast
4264,Customer 04264,West
4265,Customer 04265,Southwest
4266,Customer 04266,Midwest
4267,Customer 04267,Midwest
4268,Customer 04268,West
4269,Customer 04269,West
4270,Customer 04270,Southwest
4271,Customer 04271,West
4272,Customer 04272,Midwest
4273,Customer 04273,West
4274,Customer 04274,West
4275,Customer 04275,Southeast
4276,Customer 04276,Northeast
4277,Customer 04277,Midwest
4278,Customer 04278,West
4279,Customer 04279,Southeast
4280,Customer 04280,Southwest
4281,Customer 04281,Northeast
4282,Customer 04282,Southeast
4283,Customer 04283,Southwest
4284,Customer 04284,Northeast
4285,Customer 04285,West
4286,Customer 04286,Northeast
4287,Customer 04287,West
4288,Customer 04288,Southeast
4289,Customer 04289,West
4290,Customer 04290,Southwest
4291,Customer 04291,Northeast
4292,Customer 04292,Northeast
4293,Customer 04293,Northeast
4294,Customer 04294,Midwest
4295,Customer 04295,West
4296,Customer 04296,Midwest
4297,Customer 04297,Midwest
4298,Customer 04298,Midwest
4299,Customer 04299,Midwest
4300,Customer 04300,Southwest
4301,Customer 04301,Midwest
4302,Customer 04302,Southwest
4303,Customer 04303,West
4304,Customer 04304,Southeast
4305,Customer 04305,Northeast
4306,Customer 04306,Northeast
4307,Customer 04307,Midwest
4308,Customer 04308,Southeast
4309,Customer 04309,West
4310,Customer 04310,Southwest
4311,Customer 04311,Midwest
4312,Customer 04312,West
4313,Customer 04313,Southeast
4314,Customer 04314,West
4315,Customer 04315,Northeast
4316,Customer 04316,Southwest
4317,Customer 04317,West
4318,Customer 04318,West
4319,Customer 04319,West
4320,Customer 04320,Southeast
4321,Customer 04321,West
4322,Customer 04322,Midwest
4323,Customer 04323,Southwest
4324,Customer 04324,Northeast
4325,Customer 04325,Southeast
4326,Customer 04326,Midwest
4327,Customer 04327,Northeast
4328,Customer 04328,Southwest
4329,Customer 04329,West
4330,Customer 04330,West
4331,Customer 04331,Northeast
4332,Customer 04332,West
4333,Customer 04333,Northeast
4334,Customer 04334,Midwest
4335,Customer 04335,West
4336,Customer 04336,Northeast
4337,Customer 04337,Northeast
4338,Customer 04338,Northeast
4339,Customer 04339,Midwest
4340,Customer 04340,West
4341,Customer 04341,Northeast
4342,Customer 04342,Northeast
4343,Customer 04343,Midwest
4344,Customer 04344,Southeast
4345,Customer 04345,Southwest
4346,Customer 04346,West
4347,Customer 04347,Southwest
4348,Customer 04348,West
4349,Customer 04349,Midwest
4350,Customer 04350,West
4351,Customer 04351,Southeast
4352,Customer 04352,Northeast
4353,Customer 04353,Southwest
4354,Customer 04354,Northeast
4355,Customer 04355,West
4356,Customer 04356,Southwest
4357,Customer 04357,West
4358,Customer 04358,Southeast
4359,Customer 04359,Midwest
4360,Customer 04360,Southwest
4361,Customer 04361,Southeast
4362,Customer 04362,Midwest
4363,Customer 04363,Southwest
4364,Customer 04364,West
4365,Customer 04365,Southwest
4366,Customer 04366,Northeast
4367,Customer 04367,Midwest
4368,Customer 04368,Midwest
4369,Customer 04369,Northeast
4370,Customer 04370,Midwest
4371,Customer 04371,Southeast
4372,Customer 04372,Northeast
4373,Customer 04373,Midwest
4374,Customer 04374,Northeast
4375,Customer 04375,Midwest
4376,Customer 04376,Northeast
4377,Customer 04377,Southwest
4378,Customer 04378,Southeast
4379,Customer 04379,West
4380,Customer 04380,Northeast
4381,Customer 04381,Midwest
4382,Customer 04382,Southeast
4383,Customer 04383,Southeast
4384,Customer 04384,Midwest
4385,Customer 04385,West
4386,Customer 04386,West
4387,Customer 04387,Southeast
4388,Customer 04388,Northeast
4389,Customer 04389,Southwest
4390,Customer 04390,Midwest
4391,Customer 04391,Southeast
4392,Customer 04392,Southwest
4393,Customer 04393,Midwest
4394,Customer 04394,Southwest
4395,Customer 04395,Southeast
4396,Customer 04396,Midwest
4397,Customer 04397,Southeast
4398,Customer 04398,Southwest
4399,Customer 04399,Northeast
4400,Customer 04400,Southwest
4401,Customer 04401,West
4402,Customer 04402,Southwest
4403,Customer 04403,Northeast
4404,Customer 04404,Southeast
4405,Customer 04405,Midwest
4406,Customer 04406,Midwest
4407,Customer 04407,West
4408,Customer 04408,Southeast
4409,Customer 04409,West
4410,Customer 04410,Northeast
4411,Customer 04411,Southeast
4412,Customer 04412,Northeast
4413,Customer 04413,Southwest
4414,Customer 04414,Northeast
4415,Customer 04415,Southeast
4416,Customer 04416,Southwest
4417,Customer 04417,Midwest
4418,Customer 04418,Northeast
4419,Customer 04419,Northeast
4420,Customer 04420,Midwest
4421,Customer 04421,Southeast
4422,Customer 04422,Southeast
4423,Customer 04423,Southwest
4424,Customer 04424,Southeast
4425,Customer 04425,Midwest
4426,Customer 04426,Southeast
4427,Customer 04427,Southeast
4428,Customer 04428,Northeast
4429,Customer 04429,Southeast
4430,Customer 04430,Northeast
4431,Customer 04431,Southeast
4432,Customer 04432,West
4433,Customer 04433,West
4434,Customer 04434,Southeast
4435,Customer 04435,Midwest
4436,Customer 04436,Midwest
4437,Customer 04437,West
4438,Customer 04438,Southeast
4439,Customer 04439,Southeast
4440,Customer 04440,Southeast
4441,Customer 04441,Northeast
4442,Customer 04442,Southeast
4443,Customer 04443,West
4444,Customer 04444,West
4445,Customer 04445,Northeast
4446,Customer 04446,Midwest
4447,Customer 04447,Southeast
4448,Customer 04448,Midwest
4449,Customer 04449,Midwest
4450,Customer 04450,Northeast
4451,Customer 04451,West
4452,Customer 04452,West
4453,Customer 04453,Southwest
4454,Customer 04454,Southwest
4455,Customer 04455,Midwest
4456,Customer 04456,Southeast
4457,Customer 04457,Northeast
4458,Customer 04458,Midwest
4459,Customer 04459,Northeast
4460,Customer 04460,West
4461,Customer 04461,Midwest
4462,Customer 04462,Midwest
4463,Customer 04463,Southeast
4464,Customer 04464,West
4465,Customer 04465,Northeast
4466,Customer 04466,Northeast
4467,Customer 04467,Northeast
4468,Customer 04468,Southwest
4469,Customer 04469,West
4470,Customer 04470,Southeast
4471,Customer 04471,West
4472,Customer 04472,Southeast
4473,Customer 04473,Southwest
4474,Customer 04474,Northeast
4475,Customer 04475,Midwest
4476,Customer 04476,Southwest
4477,Customer 04477,Midwest
4478,Customer 04478,Southeast
4479,Customer 04479,West
4480,Customer 04480,West
4481,Customer 04481,Midwest
4482,Customer 04482,Southwest
4483,Customer 04483,West
4484,Customer 04484,Southeast
4485,Customer 04485,West
4486,Customer 04486,Southeast
4487,Customer 04487,Southwest
4488,Customer 04488,Northeast
4489,Customer 04489,Southeast
4490,Customer 04490,Midwest
4491,Customer 04491,Midwest
4492,Customer 04492,West
4493,Customer 04493,West
4494,Customer 04494,Northeast
4495,Customer 04495,Southeast
4496,Customer 04496,Southeast
4497,Customer 04497,Midwest
4498,Customer 04498,Midwest
4499,Customer 04499,West
4500,Customer 04500,Southwest
4501,Customer 04501,Northeast
4502,Customer 04502,Midwest
4503,Customer 04503,Southwest
4504,Customer 04504,Midwest
4505,Customer 04505,Northeast
4506,Customer 04506,Southeast
4507,Customer 04507,Midwest
4508,Customer 04508,Southeast
4509,Customer 04509,Southwest
4510,Customer 04510,Southeast
4511,Customer 04511,Midwest
4512,Customer 04512,Midwest
4513,Customer 04513,West
4514,Customer 04514,Northeast
4515,Customer 04515,Northeast
4516,Customer 04516,Southeast
4517,Customer 04517,Midwest
4518,Customer 04518,Southeast
4519,Customer 04519,Southwest
4520,Customer 04520,Southeast
4521,Customer 04521,Northeast
4522,Customer 04522,Midwest
4523,Customer 04523,Southwest
4524,Customer 04524,West
4525,Customer 04525,Southwest
4526,Customer 04526,Midwest
4527,Customer 04527,Southwest
4528,Customer 04528,Southwest
4529,Customer 04529,Southeast
4530,Customer 04530,Midwest
4531,Customer 04531,Southwest
4532,Customer 04532,Southeast
4533,Customer 04533,Southwest
4534,Customer 04534,Midwest
4535,Customer 04535,Midwest
4536,Customer 04536,Northeast
4537,Customer 04537,Southwest
4538,Customer 04538,West
4539,Customer 04539,Northeast
4540,Customer 04540,Southeast
4541,Customer 04541,Northeast
4542,Customer 04542,Northeast
4543,Customer 04543,West
4544,Customer 04544,Midwest
4545,Customer 04545,Southeast
4546,Customer 04546,Southeast
4547,Customer 04547,West
4548,Customer 04548,Southeast
4549,Customer 04549,Southwest
4550,Customer 04550,Southeast
4551,Customer 04551,Northeast
4552,Customer 04552,Southwest
4553,Customer 04553,Northeast
4554,Customer 04554,Southwest
4555,Customer 04555,Southeast
4556,Customer 04556,Southwest
4557,Customer 04557,Southwest
4558,Customer 04558,Southwest
4559,Customer 04559,Northeast
4560,Customer 04560,Southwest
4561,Customer 04561,West
4562,Customer 04562,Southeast
4563,Customer 04563,Southeast
4564,Customer 04564,West
4565,Customer 04565,Northeast
4566,Customer 04566,Southwest
4567,Customer 04567,Southwest
4568,Customer 04568,Northeast
4569,Customer 04569,Midwest
4570,Customer 04570,Midwest
4571,Customer 04571,Southeast
4572,Customer 04572,West
4573,Customer 04573,Northeast
4574,Customer 04574,Southeast
4575,Customer 04575,West
4576,Customer 04576,Southeast
4577,Customer 04577,West
4578,Customer 04578,Northeast
4579,Customer 04579,Midwest
4580,Customer 04580,Northeast
4581,Customer 04581,Southwest
4582,Customer 04582,West
4583,Customer 04583,West
4584,Customer 04584,West
4585,Customer 04585,Southwest
4586,Customer 04586,Southwest
4587,Customer 04587,Midwest
4588,Customer 04588,West
4589,Customer 04589,Southwest
4590,Customer 04590,West
4591,Customer 04591,Southeast
4592,Customer 04592,Midwest
4593,Customer 04593,Southwest
4594,Customer 04594,Southeast
4595,Customer 04595,Southeast
4596,Customer 04596,West
4597,Customer 04597,Midwest
4598,Customer 04598,Southeast
4599,Customer 04599,Southeast
4600,Customer 04600,Southeast
4601,Customer 04601,Southwest
4602,Customer 04602,West
4603,Customer 04603,West
4604,Customer 04604,Southwest
4605,Customer 04605,Southwest
4606,Customer 04606,Southeast
4607,Customer 04607,West
4608,Customer 04608,Southeast
4609,Customer 04609,Northeast
4610,Customer 04610,West
4611,Customer 04611,West
4612,Customer 04612,Southeast
4613,Customer 04613,Southwest
4614,Customer 04614,Midwest
4615,Customer 04615,Southeast
4616,Customer 04616,Southeast
4617,Customer 04617,Northeast
4618,Customer 04618,Midwest
4619,Customer 04619,Midwest
4620,Customer 04620,Midwest
4621,Customer 04621,Southeast
4622,Customer 04622,West
4623,Customer 04623,Southwest
4624,Customer 04624,West
4625,Customer 04625,Northeast
4626,Customer 04626,Southwest
4627,Customer 04627,West
4628,Customer 04628,Southeast
4629,Customer 04629,Southeast
4630,Customer 04630,Southeast
4631,Customer 04631,Southeast
4632,Customer 04632,Midwest
4633,Customer 04633,Southeast
4634,Customer 04634,Southeast
4635,Customer 04635,Southwest
4636,Customer 04636,Northeast
4637,Customer 04637,Southeast
4638,Customer 04638,Southwest
4639,Customer 04639,Northeast
4640,Customer 04640,Southeast
4641,Customer 04641,Southeast
4642,Customer 04642,Northeast
4643,Customer 04643,Midwest
4644,Customer 04644,Northeast
4645,Customer 04645,Southeast
4646,Customer 04646,West
4647,Customer 04647,West
4648,Customer 04648,Southeast
4649,Customer 04649,Southeast
4650,Customer 04650,Midwest
4651,Customer 04651,West
4652,Customer 04652,West
4653,Customer 04653,Northeast
4654,Customer 04654,Northeast
4655,Customer 04655,Midwest
4656,Customer 04656,West
4657,Customer 04657,West
4658,Customer 04658,Northeast
4659,Customer 04659,Midwest
4660,Customer 04660,Northeast
4661,Customer 04661,Southwest
4662,Customer 04662,West
4663,Customer 04663,Midwest
4664,Customer 04664,Northeast
4665,Customer 04665,Midwest
4666,Customer 04666,Midwest
4667,Customer 04667,West
4668,Customer 04668,Southeast
4669,Customer 04669,West
4670,Customer 04670,Southeast
4671,Customer 04671,Northeast
4672,Customer 04672,Southeast
4673,Customer 04673,Northeast
4674,Customer 04674,Southeast
4675,Customer 04675,Southwest
4676,Customer 04676,Northeast
4677,Customer 04677,Northeast
4678,Customer 04678,Northeast
4679,Customer 04679,Northeast
4680,Customer 04680,West
4681,Customer 04681,West
4682,Customer 04682,Northeast
4683,Customer 04683,Southwest
4684,Customer 04684,Southwest
4685,Customer 04685,West
4686,Customer 04686,Southeast
4687,Customer 04687,Southeast
4688,Customer 04688,Midwest
4689,Customer 04689,West
4690,Customer 04690,Southwest
4691,Customer 04691,Midwest
4692,Customer 04692,Southeast
4693,Customer 04693,Southwest
4694,Customer 04694,West
4695,Customer 04695,Southeast
4696,Customer 04696,Southwest
4697,Customer 04697,Midwest
4698,Customer 04698,Midwest
4699,Customer 04699,Midwest
4700,Customer 04700,Southwest
4701,Customer 04701,West
4702,Customer 04702,Midwest
4703,Customer 04703,Southeast
4704,Customer 04704,Southeast
4705,Customer 04705,Northeast
4706,Customer 04706,Southeast
4707,Customer 04707,Northeast
4708,Customer 04708,Midwest
4709,Customer 04709,Northeast
4710,Customer 04710,Southeast
4711,Customer 04711,West
4712,Customer 04712,Southeast
4713,Customer 04713,Southwest
4714,Customer 04714,West
4715,Customer 04715,Midwest
4716,Customer 04716,Southeast
4717,Customer 04717,Southeast
4718,Customer 04718,Midwest
4719,Customer 04719,Midwest
4720,Customer 04720,Northeast
4721,Customer 04721,Midwest
4722,Customer 04722,Midwest
4723,Customer 04723,Southeast
4724,Customer 04724,Southwest
4725,Customer 04725,Northeast
4726,Customer 04726,Southeast
4727,Customer 04727,West
4728,Customer 04728,Southeast
4729,Customer 04729,Southwest
4730,Customer 04730,Midwest
4731,Customer 04731,Southeast
4732,Customer 04732,West
4733,Customer 04733,Southeast
4734,Customer 04734,Southeast
4735,Customer 04735,West
4736,Customer 04736,Southwest
4737,Customer 04737,Southwest
4738,Customer 04738,Northeast
4739,Customer 04739,Northeast
4740,Customer 04740,Southwest
4741,Customer 04741,Southeast
4742,Customer 04742,Southeast
4743,Customer 04743,Southwest
4744,Customer 04744,Southeast
4745,Customer 04745,Northeast
4746,Customer 04746,Northeast
4747,Customer 04747,Midwest
4748,Customer 04748,Southwest
4749,Customer 04749,West
4750,Customer 04750,Northeast
4751,Customer 04751,Southeast
4752,Customer 04752,Midwest
4753,Customer 04753,Southeast
4754,Customer 04754,Midwest
4755,Customer 04755,West
4756,Customer 04756,Midwest
4757,Customer 04757,Midwest
4758,Customer 04758,West
4759,Customer 04759,Northeast
4760,Customer 04760,West
4761,Customer 04761,Midwest
4762,Customer 04762,Midwest
4763,Customer 04763,West
4764,Customer 04764,Midwest
4765,Customer 04765,Midwest
4766,Customer 04766,Southeast
4767,Customer 04767,Southwest
4768,Customer 04768,Midwest
4769,Customer 04769,Southeast
4770,Customer 04770,Southwest
4771,Customer 04771,Southwest
4772,Customer 04772,Southeast
4773,Customer 04773,Northeast
4774,Customer 04774,Midwest
4775,Customer 04775,Northeast
4776,Customer 04776,Northeast
4777,Customer 04777,Midwest
4778,Customer 04778,Northeast
4779,Customer 04779,Southeast
4780,Customer 04780,Southwest
4781,Customer 04781,Southeast
4782,Customer 04782,West
4783,Customer 04783,West
4784,Customer 04784,Midwest
4785,Customer 04785,West
4786,Customer 04786,West
4787,Customer 04787,Southeast
4788,Customer 04788,Southwest
4789,Customer 04789,Northeast
4790,Customer 04790,Southwest
4791,Customer 04791,Midwest
4792,Customer 04792,Northeast
4793,Customer 04793,Southeast
4794,Customer 04794,West
4795,Customer 04795,Southeast
4796,Customer 04796,Southeast
4797,Customer 04797,Southeast
4798,Customer 04798,Midwest
4799,Customer 04799,West
4800,Customer 04800,Southwest
4801,Customer 04801,Midwest
4802,Customer 04802,Southeast
4803,Customer 04803,Northeast
4804,Customer 04804,Midwest
4805,Customer 04805,West
4806,Customer 04806,Southwest
4807,Customer 04807,Midwest
4808,Customer 04808,Midwest
4809,Customer 04809,Midwest
4810,Customer 04810,Midwest
4811,Customer 04811,Midwest
4812,Customer 04812,Southwest
4813,Customer 04813,Midwest
4814,Customer 04814,West
4815,Customer 04815,Midwest
4816,Customer 04816,Northeast
4817,Customer 04817,Southeast
4818,Customer 04818,Midwest
4819,Customer 04819,Midwest
4820,Customer 04820,Midwest
4821,Customer 04821,Southwest
4822,Customer 04822,Southeast
4823,Customer 04823,Southwest
4824,Customer 04824,Southwest
4825,Customer 04825,Midwest
4826,Customer 04826,Midwest
4827,Customer 04827,Northeast
4828,Customer 04828,Midwest
4829,Customer 04829,West
4830,Customer 04830,West
4831,Customer 04831,Midwest
4832,Customer 04832,Southeast
4833,Customer 04833,Southwest
4834,Customer 04834,Southwest
4835,Customer 04835,Southeast
4836,Customer 04836,West
4837,Customer 04837,Northeast
4838,Customer 04838,Northeast
4839,Customer 04839,Northeast
4840,Customer 04840,Northeast
4841,Customer 04841,West
4842,Customer 04842,Midwest
4843,Customer 04843,Southeast
4844,Customer 04844,Midwest
4845,Customer 04845,Southeast
4846,Customer 04846,Southeast
4847,Customer 04847,Northeast
4848,Customer 04848,Southwest
4849,Customer 04849,Northeast
4850,Customer 04850,Southwest
4851,Customer 04851,Southeast
4852,Customer 04852,Southwest
4853,Customer 04853,West
4854,Customer 04854,Northeast
4855,Customer 04855,Northeast
4856,Customer 04856,West
4857,Customer 04857,Midwest
4858,Customer 04858,Southwest
4859,Customer 04859,Northeast
4860,Customer 04860,Southeast
4861,Customer 04861,Midwest
4862,Customer 04862,West
4863,Customer 04863,Southeast
4864,Customer 04864,Southwest
4865,Customer 04865,Southwest
4866,Customer 04866,Northeast
4867,Customer 04867,Southeast
4868,Customer 04868,Southeast
4869,Customer 04869,Midwest
4870,Customer 04870,Southwest
4871,Customer 04871,Midwest
4872,Customer 04872,Southeast
4873,Customer 04873,Southwest
4874,Customer 04874,Midwest
4875,Customer 04875,Midwest
4876,Customer 04876,Midwest
4877,Customer 04877,Southeast
4878,Customer 04878,Southwest
4879,Customer 04879,Southeast
4880,Customer 04880,Southeast
4881,Customer 04881,Northeast
4882,Customer 04882,Midwest
4883,Customer 04883,Southwest
4884,Customer 04884,Southeast
4885,Customer 04885,West
4886,Customer 04886,West
4887,Customer 04887,Northeast
4888,Customer 04888,Southwest
4889,Customer 04889,Southeast
4890,Customer 04890,West
4891,Customer 04891,Southeast
4892,Customer 04892,Southeast
4893,Customer 04893,Midwest
4894,Customer 04894,Southeast
4895,Customer 04895,Southwest
4896,Customer 04896,Midwest
4897,Customer 04897,Southeast
4898,Customer 04898,Midwest
4899,Customer 04899,West
4900,Customer 04900,West
4901,Customer 04901,Midwest
4902,Customer 04902,Southeast
4903,Customer 04903,Northeast
4904,Customer 04904,West
4905,Customer 04905,Southwest
4906,Customer 04906,Midwest
4907,Customer 04907,West
4908,Customer 04908,Northeast
4909,Customer 04909,Southwest
4910,Customer 04910,Southeast
4911,Customer 04911,Northeast
4912,Customer 04912,Midwest
4913,Customer 04913,Southeast
4914,Customer 04914,West
4915,Customer 04915,Southeast
4916,Customer 04916,West
4917,Customer 04917,Southwest
4918,Customer 04918,Southwest
4919,Customer 04919,West
4920,Customer 04920,Midwest
4921,Customer 04921,Southeast
4922,Customer 04922,Northeast
4923,Customer 04923,Southeast
4924,Customer 04924,West
4925,Customer 04925,Midwest
4926,Customer 04926,Southeast
4927,Customer 04927,Southeast
4928,Customer 04928,Midwest
4929,Customer 04929,Southwest
4930,Customer 04930,Southeast
4931,Customer 04931,Southwest
4932,Customer 04932,Southwest
4933,Customer 04933,West
4934,Customer 04934,Southeast
4935,Customer 04935,Southwest
4936,Customer 04936,Northeast
4937,Customer 04937,Southeast
4938,Customer 04938,Southwest
4939,Customer 04939,Southwest
4940,Customer 04940,Southeast
4941,Customer 04941,West
